Search ID,Booking Date, HotelCode, Age, Gender, Number of Rooms, Check in date, Check Out Date, Seen Price, isClicked, isBooked, Segment
255, 2013-02-11 06:26:05,239,23,male,1,5/2/2013,5/5/2013,13500,FALSE,FALSE,couple
256, 2013-02-11 06:26:05,588,23,male,1,5/2/2013,5/5/2013,16700,TRUE,FALSE,couple
257, 2013-02-11 06:26:05,712,23,male,1,5/2/2013,5/5/2013,18300,FALSE,FALSE,couple
258, 2013-02-11 06:26:05,578,23,male,1,5/2/2013,5/5/2013,24100,TRUE,FALSE,couple
259, 2013-02-11 06:26:05,721,23,male,1,5/2/2013,5/5/2013,22200,FALSE,FALSE,couple
260, 2013-02-11 06:26:05,449,23,male,1,5/2/2013,5/5/2013,20200,FALSE,FALSE,couple
261, 2013-02-11 06:26:05,593,23,male,1,5/2/2013,5/5/2013,21200,FALSE,FALSE,couple
262, 2013-02-11 06:26:05,780,23,male,1,5/2/2013,5/5/2013,36700,TRUE,FALSE,couple
263, 2013-02-11 06:26:05,797,23,male,1,5/2/2013,5/5/2013,23600,TRUE,FALSE,couple
264, 2013-02-11 06:26:05,564,23,male,1,5/2/2013,5/5/2013,25900,TRUE,FALSE,couple
265, 2013-02-11 06:26:05,297,23,male,1,5/2/2013,5/5/2013,21400,FALSE,FALSE,couple
266, 2013-02-11 06:26:05,354,23,male,1,5/2/2013,5/5/2013,20200,TRUE,FALSE,couple
267, 2013-02-11 06:26:05,896,23,male,1,5/2/2013,5/5/2013,21900,TRUE,TRUE,couple
268, 2013-02-11 06:26:05,23,23,male,1,5/2/2013,5/5/2013,9700,TRUE,FALSE,couple
269, 2013-02-11 06:26:05,69,23,male,1,5/2/2013,5/5/2013,16300,TRUE,FALSE,couple
270, 2013-02-11 06:26:05,647,23,male,1,5/2/2013,5/5/2013,20400,TRUE,FALSE,couple
271, 2013-02-11 06:26:05,528,23,male,1,5/2/2013,5/5/2013,17800,FALSE,FALSE,couple
272, 2013-02-11 06:26:05,318,23,male,1,5/2/2013,5/5/2013,19300,FALSE,FALSE,couple
273, 2013-02-11 06:26:05,301,23,male,1,5/2/2013,5/5/2013,18100,FALSE,FALSE,couple
274, 2013-02-11 06:26:05,319,23,male,1,5/2/2013,5/5/2013,17200,TRUE,FALSE,couple
275, 2013-02-11 06:26:05,825,23,male,1,5/2/2013,5/5/2013,16000,FALSE,FALSE,couple
276, 2013-02-11 06:26:05,255,23,male,1,5/2/2013,5/5/2013,18100,TRUE,FALSE,couple
277, 2013-02-11 06:26:05,829,23,male,1,5/2/2013,5/5/2013,23900,FALSE,FALSE,couple
278, 2013-03-14 11:27:28,729,31,male,1,6/21/2013,6/24/2013,13900,FALSE,FALSE,backpacker
279, 2013-03-14 11:27:28,488,31,male,1,6/21/2013,6/24/2013,16700,TRUE,FALSE,backpacker
280, 2013-03-14 11:27:28,799,31,male,1,6/21/2013,6/24/2013,8900,TRUE,FALSE,backpacker
281, 2013-03-14 11:27:28,847,31,male,1,6/21/2013,6/24/2013,12000,FALSE,FALSE,backpacker
282, 2013-03-14 11:27:28,725,31,male,1,6/21/2013,6/24/2013,21500,TRUE,FALSE,backpacker
283, 2013-03-14 11:27:28,911,31,male,1,6/21/2013,6/24/2013,13600,TRUE,FALSE,backpacker
284, 2013-03-14 11:27:28,292,31,male,1,6/21/2013,6/24/2013,23700,TRUE,FALSE,backpacker
285, 2013-03-14 11:27:28,883,31,male,1,6/21/2013,6/24/2013,9900,TRUE,FALSE,backpacker
286, 2013-03-14 11:27:28,460,31,male,1,6/21/2013,6/24/2013,23300,FALSE,FALSE,backpacker
287, 2013-03-14 11:27:28,391,31,male,1,6/21/2013,6/24/2013,25100,TRUE,FALSE,backpacker
288, 2013-03-14 11:27:28,943,31,male,1,6/21/2013,6/24/2013,10200,FALSE,FALSE,backpacker
289, 2013-03-14 11:27:28,730,31,male,1,6/21/2013,6/24/2013,4000,TRUE,TRUE,backpacker
290, 2013-03-14 11:27:28,46,31,male,1,6/21/2013,6/24/2013,30900,FALSE,FALSE,backpacker
291, 2013-03-14 11:27:28,713,31,male,1,6/21/2013,6/24/2013,17900,TRUE,FALSE,backpacker
292, 2013-03-14 11:27:28,744,31,male,1,6/21/2013,6/24/2013,14800,FALSE,FALSE,backpacker
293, 2013-03-14 11:27:28,18,31,male,1,6/21/2013,6/24/2013,9000,TRUE,FALSE,backpacker
294, 2013-03-14 11:27:28,843,31,male,1,6/21/2013,6/24/2013,14700,TRUE,FALSE,backpacker
295, 2013-03-14 11:27:28,132,31,male,1,6/21/2013,6/24/2013,10100,FALSE,FALSE,backpacker
296, 2013-03-14 11:27:28,467,31,male,1,6/21/2013,6/24/2013,28100,FALSE,FALSE,backpacker
297, 2013-03-14 11:27:28,808,31,male,1,6/21/2013,6/24/2013,18400,FALSE,FALSE,backpacker
298, 2013-03-14 11:27:28,645,31,male,1,6/21/2013,6/24/2013,9900,TRUE,FALSE,backpacker
299, 2013-03-14 11:27:28,768,31,male,1,6/21/2013,6/24/2013,16300,TRUE,FALSE,backpacker
300, 2013-03-14 11:27:28,618,31,male,1,6/21/2013,6/24/2013,25900,TRUE,FALSE,backpacker
301, 2013-03-14 11:27:28,539,31,male,1,6/21/2013,6/24/2013,12600,FALSE,FALSE,backpacker
302, 2013-03-14 11:27:28,653,31,male,1,6/21/2013,6/24/2013,14500,TRUE,FALSE,backpacker
303, 2013-03-14 11:27:28,206,31,male,1,6/21/2013,6/24/2013,18400,FALSE,FALSE,backpacker
304, 2013-03-14 11:27:28,613,31,male,1,6/21/2013,6/24/2013,18900,TRUE,FALSE,backpacker
305, 2013-03-14 11:27:28,852,31,male,1,6/21/2013,6/24/2013,15500,TRUE,FALSE,backpacker
306, 2013-03-14 11:27:28,722,31,male,1,6/21/2013,6/24/2013,11500,FALSE,FALSE,backpacker
307, 2013-03-14 11:27:28,878,31,male,1,6/21/2013,6/24/2013,13500,TRUE,FALSE,backpacker
308, 2013-03-14 11:27:28,425,31,male,1,6/21/2013,6/24/2013,8700,TRUE,FALSE,backpacker
309, 2013-03-14 11:27:28,731,31,male,1,6/21/2013,6/24/2013,18800,FALSE,FALSE,backpacker
310, 2012-11-18 18:21:57,735,29,female,1,11/23/2012,11/25/2012,7600,TRUE,FALSE,backpacker
311, 2013-06-13 03:47:02,396,19,male,1,7/1/2013,7/2/2013,11800,TRUE,FALSE,couple
312, 2013-06-13 03:47:02,595,19,male,1,7/1/2013,7/2/2013,10700,TRUE,TRUE,couple
313, 2013-06-13 03:47:02,588,19,male,1,7/1/2013,7/2/2013,16400,FALSE,FALSE,couple
314, 2013-06-13 03:47:02,397,19,male,1,7/1/2013,7/2/2013,13100,FALSE,FALSE,couple
315, 2013-06-13 03:47:02,969,19,male,1,7/1/2013,7/2/2013,13800,TRUE,FALSE,couple
316, 2013-06-13 03:47:02,594,19,male,1,7/1/2013,7/2/2013,12400,TRUE,FALSE,couple
317, 2013-06-13 03:47:02,671,19,male,1,7/1/2013,7/2/2013,13400,TRUE,FALSE,couple
318, 2013-06-13 03:47:02,23,19,male,1,7/1/2013,7/2/2013,12500,FALSE,FALSE,couple
319, 2013-06-13 03:47:02,528,19,male,1,7/1/2013,7/2/2013,15600,TRUE,FALSE,couple
320, 2013-06-13 03:47:02,682,19,male,1,7/1/2013,7/2/2013,13400,TRUE,FALSE,couple
321, 2013-06-13 03:47:02,255,19,male,1,7/1/2013,7/2/2013,11400,FALSE,FALSE,couple
322, 2013-06-13 03:47:02,997,19,male,1,7/1/2013,7/2/2013,11600,TRUE,FALSE,couple
323, 2013-01-25 11:50:34,229,26,female,1,2/1/2013,2/3/2013,8500,TRUE,FALSE,backpacker
324, 2013-01-25 11:50:34,113,26,female,1,2/1/2013,2/3/2013,9300,TRUE,FALSE,backpacker
325, 2013-01-25 11:50:34,941,26,female,1,2/1/2013,2/3/2013,5000,TRUE,FALSE,backpacker
326, 2013-01-25 11:50:34,218,26,female,1,2/1/2013,2/3/2013,9600,TRUE,FALSE,backpacker
327, 2013-01-25 11:50:34,480,26,female,1,2/1/2013,2/3/2013,5300,FALSE,FALSE,backpacker
328, 2013-01-25 11:50:34,187,26,female,1,2/1/2013,2/3/2013,7000,TRUE,TRUE,backpacker
329, 2013-01-25 11:50:34,967,26,female,1,2/1/2013,2/3/2013,12400,FALSE,FALSE,backpacker
330, 2013-01-25 11:50:34,577,26,female,1,2/1/2013,2/3/2013,4400,FALSE,FALSE,backpacker
331, 2013-01-25 11:50:34,554,26,female,1,2/1/2013,2/3/2013,5800,FALSE,FALSE,backpacker
332, 2013-01-25 11:50:34,351,26,female,1,2/1/2013,2/3/2013,12300,FALSE,FALSE,backpacker
333, 2013-01-25 11:50:34,916,26,female,1,2/1/2013,2/3/2013,9300,TRUE,FALSE,backpacker
334, 2013-01-25 11:50:34,459,26,female,1,2/1/2013,2/3/2013,4000,FALSE,FALSE,backpacker
335, 2013-01-25 11:50:34,801,26,female,1,2/1/2013,2/3/2013,8000,TRUE,FALSE,backpacker
336, 2013-01-25 11:50:34,362,26,female,1,2/1/2013,2/3/2013,6200,TRUE,FALSE,backpacker
337, 2013-01-25 11:50:34,473,26,female,1,2/1/2013,2/3/2013,9200,FALSE,FALSE,backpacker
338, 2013-01-25 11:50:34,194,26,female,1,2/1/2013,2/3/2013,10800,TRUE,FALSE,backpacker
339, 2013-01-25 11:50:34,649,26,female,1,2/1/2013,2/3/2013,12500,TRUE,FALSE,backpacker
340, 2013-01-25 11:50:34,830,26,female,1,2/1/2013,2/3/2013,5000,TRUE,FALSE,backpacker
341, 2013-01-25 11:50:34,446,26,female,1,2/1/2013,2/3/2013,6900,FALSE,FALSE,backpacker
342, 2013-01-25 11:50:34,349,26,female,1,2/1/2013,2/3/2013,5800,TRUE,FALSE,backpacker
343, 2013-03-21 02:24:03,729,25,female,1,11/3/2013,11/7/2013,12100,FALSE,FALSE,backpacker
344, 2013-03-21 02:24:03,488,25,female,1,11/3/2013,11/7/2013,17800,TRUE,FALSE,backpacker
345, 2013-03-21 02:24:03,799,25,female,1,11/3/2013,11/7/2013,6300,TRUE,FALSE,backpacker
346, 2013-03-21 02:24:03,847,25,female,1,11/3/2013,11/7/2013,11900,FALSE,FALSE,backpacker
347, 2013-03-21 02:24:03,725,25,female,1,11/3/2013,11/7/2013,7800,TRUE,FALSE,backpacker
348, 2013-03-21 02:24:03,292,25,female,1,11/3/2013,11/7/2013,10300,TRUE,TRUE,backpacker
349, 2013-03-21 02:24:03,883,25,female,1,11/3/2013,11/7/2013,5200,FALSE,FALSE,backpacker
350, 2013-03-21 02:24:03,460,25,female,1,11/3/2013,11/7/2013,15800,TRUE,FALSE,backpacker
351, 2013-03-21 02:24:03,391,25,female,1,11/3/2013,11/7/2013,16700,TRUE,FALSE,backpacker
352, 2013-03-21 02:24:03,943,25,female,1,11/3/2013,11/7/2013,3600,FALSE,FALSE,backpacker
353, 2013-03-21 02:24:03,730,25,female,1,11/3/2013,11/7/2013,3300,TRUE,FALSE,backpacker
354, 2013-03-21 02:24:03,46,25,female,1,11/3/2013,11/7/2013,18200,FALSE,FALSE,backpacker
355, 2013-03-21 02:24:03,330,25,female,1,11/3/2013,11/7/2013,14100,TRUE,FALSE,backpacker
356, 2013-03-21 02:24:03,713,25,female,1,11/3/2013,11/7/2013,18300,TRUE,FALSE,backpacker
357, 2013-03-21 02:24:03,744,25,female,1,11/3/2013,11/7/2013,11300,TRUE,FALSE,backpacker
358, 2013-03-21 02:24:03,18,25,female,1,11/3/2013,11/7/2013,2200,FALSE,FALSE,backpacker
359, 2013-03-21 02:24:03,843,25,female,1,11/3/2013,11/7/2013,6300,TRUE,FALSE,backpacker
360, 2013-03-21 02:24:03,132,25,female,1,11/3/2013,11/7/2013,5100,TRUE,FALSE,backpacker
361, 2013-03-21 02:24:03,467,25,female,1,11/3/2013,11/7/2013,19200,FALSE,FALSE,backpacker
362, 2013-03-21 02:24:03,808,25,female,1,11/3/2013,11/7/2013,9200,TRUE,FALSE,backpacker
363, 2013-03-21 02:24:03,383,25,female,1,11/3/2013,11/7/2013,4800,FALSE,FALSE,backpacker
364, 2013-03-21 02:24:03,645,25,female,1,11/3/2013,11/7/2013,3300,FALSE,FALSE,backpacker
365, 2013-03-21 02:24:03,768,25,female,1,11/3/2013,11/7/2013,6400,TRUE,FALSE,backpacker
366, 2013-03-21 02:24:03,618,25,female,1,11/3/2013,11/7/2013,15700,TRUE,FALSE,backpacker
367, 2013-03-21 02:24:03,539,25,female,1,11/3/2013,11/7/2013,7900,TRUE,FALSE,backpacker
368, 2013-03-21 02:24:03,653,25,female,1,11/3/2013,11/7/2013,6200,FALSE,FALSE,backpacker
369, 2013-03-21 02:24:03,912,25,female,1,11/3/2013,11/7/2013,9700,FALSE,FALSE,backpacker
370, 2013-03-21 02:24:03,206,25,female,1,11/3/2013,11/7/2013,31000,TRUE,FALSE,backpacker
371, 2013-03-21 02:24:03,613,25,female,1,11/3/2013,11/7/2013,15100,TRUE,FALSE,backpacker
372, 2013-03-21 02:24:03,852,25,female,1,11/3/2013,11/7/2013,12200,TRUE,FALSE,backpacker
373, 2013-03-21 02:24:03,722,25,female,1,11/3/2013,11/7/2013,7500,TRUE,FALSE,backpacker
374, 2013-03-21 02:24:03,425,25,female,1,11/3/2013,11/7/2013,2500,TRUE,FALSE,backpacker
375, 2013-03-21 02:24:03,731,25,female,1,11/3/2013,11/7/2013,9900,FALSE,FALSE,backpacker
376, 2013-05-15 10:59:40,102,40,male,1,5/15/2013,5/16/2013,7900,TRUE,FALSE,family
377, 2013-05-15 10:59:40,501,40,male,1,5/15/2013,5/16/2013,11100,FALSE,FALSE,family
378, 2013-05-15 10:59:40,311,40,male,1,5/15/2013,5/16/2013,6800,TRUE,FALSE,family
379, 2013-05-15 10:59:40,519,40,male,1,5/15/2013,5/16/2013,9700,FALSE,FALSE,family
380, 2013-05-15 10:59:40,181,40,male,1,5/15/2013,5/16/2013,8100,TRUE,FALSE,family
381, 2013-05-15 10:59:40,359,40,male,1,5/15/2013,5/16/2013,8600,TRUE,FALSE,family
382, 2013-05-15 10:59:40,675,40,male,1,5/15/2013,5/16/2013,5300,TRUE,FALSE,family
383, 2013-05-15 10:59:40,9,40,male,1,5/15/2013,5/16/2013,8900,FALSE,FALSE,family
384, 2013-05-15 10:59:40,154,40,male,1,5/15/2013,5/16/2013,9100,TRUE,FALSE,family
385, 2013-05-15 10:59:40,42,40,male,1,5/15/2013,5/16/2013,9400,FALSE,FALSE,family
386, 2013-05-15 10:59:40,762,40,male,1,5/15/2013,5/16/2013,8400,FALSE,FALSE,family
387, 2013-05-15 10:59:40,548,40,male,1,5/15/2013,5/16/2013,7400,TRUE,FALSE,family
388, 2013-05-15 10:59:40,914,40,male,1,5/15/2013,5/16/2013,8200,FALSE,FALSE,family
389, 2013-05-15 10:59:40,514,40,male,1,5/15/2013,5/16/2013,8300,TRUE,FALSE,family
390, 2013-05-15 10:59:40,399,40,male,1,5/15/2013,5/16/2013,10000,TRUE,FALSE,family
391, 2013-05-15 10:59:40,123,40,male,1,5/15/2013,5/16/2013,9700,TRUE,FALSE,family
392, 2013-05-15 10:59:40,646,40,male,1,5/15/2013,5/16/2013,6700,TRUE,FALSE,family
393, 2013-05-15 10:59:40,505,40,male,1,5/15/2013,5/16/2013,9400,FALSE,FALSE,family
394, 2013-05-15 10:59:40,48,40,male,1,5/15/2013,5/16/2013,7400,FALSE,FALSE,family
395, 2013-03-29 13:10:38,474,21,male,1,4/25/2013,4/27/2013,18900,TRUE,FALSE,backpacker
396, 2013-03-29 13:10:38,134,21,male,1,4/25/2013,4/27/2013,10900,TRUE,FALSE,backpacker
397, 2013-03-29 13:10:38,295,21,male,1,4/25/2013,4/27/2013,6500,TRUE,FALSE,backpacker
398, 2013-03-29 13:10:38,363,21,male,1,4/25/2013,4/27/2013,4700,TRUE,FALSE,backpacker
399, 2013-03-29 13:10:38,938,21,male,1,4/25/2013,4/27/2013,28400,TRUE,FALSE,backpacker
400, 2013-03-29 13:10:38,592,21,male,1,4/25/2013,4/27/2013,8600,TRUE,FALSE,backpacker
401, 2013-03-29 13:10:38,534,21,male,1,4/25/2013,4/27/2013,17100,FALSE,FALSE,backpacker
402, 2013-03-29 13:10:38,707,21,male,1,4/25/2013,4/27/2013,4400,TRUE,FALSE,backpacker
403, 2013-03-29 13:10:38,464,21,male,1,4/25/2013,4/27/2013,37700,TRUE,TRUE,backpacker
404, 2013-03-29 13:10:38,334,21,male,1,4/25/2013,4/27/2013,12500,TRUE,FALSE,backpacker
405, 2013-03-29 13:10:38,608,21,male,1,4/25/2013,4/27/2013,18500,FALSE,FALSE,backpacker
406, 2013-02-25 15:00:46,584,29,male,1,4/25/2013,4/27/2013,2600,FALSE,FALSE,family
407, 2013-02-25 15:00:46,732,29,male,1,4/25/2013,4/27/2013,2600,FALSE,FALSE,family
408, 2013-02-25 15:00:46,295,29,male,1,4/25/2013,4/27/2013,5300,TRUE,TRUE,family
409, 2013-02-25 15:00:46,440,29,male,1,4/25/2013,4/27/2013,1400,TRUE,FALSE,family
410, 2013-02-25 15:00:46,547,29,male,1,4/25/2013,4/27/2013,6500,FALSE,FALSE,family
411, 2013-02-25 15:00:46,363,29,male,1,4/25/2013,4/27/2013,2600,FALSE,FALSE,family
412, 2013-02-25 15:00:46,370,29,male,1,4/25/2013,4/27/2013,6000,FALSE,FALSE,family
413, 2013-02-25 15:00:46,592,29,male,1,4/25/2013,4/27/2013,10100,FALSE,FALSE,family
414, 2013-02-25 15:00:46,26,29,male,1,4/25/2013,4/27/2013,5700,TRUE,FALSE,family
415, 2013-02-25 15:00:46,991,29,male,1,4/25/2013,4/27/2013,6800,TRUE,FALSE,family
416, 2013-02-25 15:00:46,382,29,male,1,4/25/2013,4/27/2013,8000,FALSE,FALSE,family
417, 2013-02-25 15:00:46,300,29,male,1,4/25/2013,4/27/2013,8900,FALSE,FALSE,family
418, 2013-02-25 15:00:46,343,29,male,1,4/25/2013,4/27/2013,5200,TRUE,FALSE,family
419, 2013-05-29 12:29:11,345,18,female,1,6/1/2013,6/2/2013,14400,TRUE,TRUE,family
420, 2013-05-29 12:29:11,861,18,female,1,6/1/2013,6/2/2013,15700,FALSE,FALSE,family
421, 2013-05-29 12:29:11,353,18,female,1,6/1/2013,6/2/2013,19000,TRUE,FALSE,family
422, 2013-05-29 12:29:11,610,18,female,1,6/1/2013,6/2/2013,16100,FALSE,FALSE,family
423, 2013-05-29 12:29:11,903,18,female,1,6/1/2013,6/2/2013,14900,TRUE,FALSE,family
424, 2013-05-29 12:29:11,472,18,female,1,6/1/2013,6/2/2013,16600,TRUE,FALSE,family
425, 2013-05-29 12:29:11,691,18,female,1,6/1/2013,6/2/2013,9700,FALSE,FALSE,family
426, 2013-05-29 12:29:11,142,18,female,1,6/1/2013,6/2/2013,23600,TRUE,FALSE,family
427, 2013-05-29 12:29:11,915,18,female,1,6/1/2013,6/2/2013,14000,FALSE,FALSE,family
428, 2013-05-29 12:29:11,52,18,female,1,6/1/2013,6/2/2013,14200,FALSE,FALSE,family
429, 2013-05-29 12:29:11,700,18,female,1,6/1/2013,6/2/2013,18400,TRUE,FALSE,family
430, 2013-05-29 12:29:11,687,18,female,1,6/1/2013,6/2/2013,16800,TRUE,FALSE,family
431, 2013-05-29 12:29:11,372,18,female,1,6/1/2013,6/2/2013,18200,TRUE,FALSE,family
432, 2013-05-29 12:29:11,972,18,female,1,6/1/2013,6/2/2013,30000,FALSE,FALSE,family
433, 2013-05-29 12:29:11,6,18,female,1,6/1/2013,6/2/2013,14500,TRUE,FALSE,family
434, 2013-05-29 12:29:11,403,18,female,1,6/1/2013,6/2/2013,12500,FALSE,FALSE,family
435, 2013-05-29 12:29:11,306,18,female,1,6/1/2013,6/2/2013,12500,TRUE,FALSE,family
436, 2013-05-29 12:29:11,190,18,female,1,6/1/2013,6/2/2013,14500,FALSE,FALSE,family
437, 2013-05-29 12:29:11,265,18,female,1,6/1/2013,6/2/2013,16200,FALSE,FALSE,family
438, 2013-05-29 12:29:11,929,18,female,1,6/1/2013,6/2/2013,14700,TRUE,FALSE,family
439, 2013-03-02 11:49:29,339,23,male,1,5/20/2013,5/21/2013,16900,FALSE,FALSE,backpacker
440, 2013-05-03 03:45:10,240,27,male,1,5/26/2013,5/28/2013,7700,TRUE,FALSE,backpacker
441, 2013-05-03 03:45:10,401,27,male,1,5/26/2013,5/28/2013,10500,FALSE,FALSE,backpacker
442, 2013-05-03 03:45:10,453,27,male,1,5/26/2013,5/28/2013,9200,TRUE,FALSE,backpacker
443, 2013-05-03 03:45:10,955,27,male,1,5/26/2013,5/28/2013,14000,TRUE,FALSE,backpacker
444, 2013-05-03 03:45:10,307,27,male,1,5/26/2013,5/28/2013,17300,TRUE,FALSE,backpacker
445, 2013-05-03 03:45:10,711,27,male,1,5/26/2013,5/28/2013,13600,TRUE,FALSE,backpacker
446, 2013-05-03 03:45:10,388,27,male,1,5/26/2013,5/28/2013,12100,TRUE,FALSE,backpacker
447, 2013-05-03 03:45:10,153,27,male,1,5/26/2013,5/28/2013,14000,TRUE,TRUE,backpacker
448, 2013-05-03 03:45:10,305,27,male,1,5/26/2013,5/28/2013,9700,TRUE,FALSE,backpacker
449, 2013-05-03 03:45:10,278,27,male,1,5/26/2013,5/28/2013,14100,FALSE,FALSE,backpacker
450, 2013-05-03 03:45:10,939,27,male,1,5/26/2013,5/28/2013,10600,TRUE,FALSE,backpacker
451, 2013-05-03 03:45:10,525,27,male,1,5/26/2013,5/28/2013,11500,FALSE,FALSE,backpacker
452, 2013-05-03 03:45:10,545,27,male,1,5/26/2013,5/28/2013,10900,FALSE,FALSE,backpacker
453, 2013-02-11 16:12:40,100,37,male,1,2/22/2013,2/25/2013,8200,FALSE,FALSE,couple
454, 2013-02-11 16:12:40,562,37,male,1,2/22/2013,2/25/2013,11700,TRUE,FALSE,couple
455, 2013-02-11 16:12:40,95,37,male,1,2/22/2013,2/25/2013,19700,TRUE,FALSE,couple
456, 2013-02-11 16:12:40,287,37,male,1,2/22/2013,2/25/2013,17400,FALSE,FALSE,couple
457, 2013-02-11 16:12:40,759,37,male,1,2/22/2013,2/25/2013,13100,TRUE,FALSE,couple
458, 2013-02-11 16:12:40,745,37,male,1,2/22/2013,2/25/2013,10400,TRUE,FALSE,couple
459, 2013-02-11 16:12:40,756,37,male,1,2/22/2013,2/25/2013,13500,FALSE,FALSE,couple
460, 2013-02-11 16:12:40,456,37,male,1,2/22/2013,2/25/2013,13300,FALSE,FALSE,couple
461, 2013-02-11 16:12:40,712,37,male,1,2/22/2013,2/25/2013,9500,FALSE,FALSE,couple
462, 2013-02-11 16:12:40,378,37,male,1,2/22/2013,2/25/2013,11400,TRUE,FALSE,couple
463, 2013-02-11 16:12:40,721,37,male,1,2/22/2013,2/25/2013,15000,FALSE,FALSE,couple
464, 2013-02-11 16:12:40,564,37,male,1,2/22/2013,2/25/2013,14300,FALSE,FALSE,couple
465, 2013-02-11 16:12:40,865,37,male,1,2/22/2013,2/25/2013,16600,FALSE,FALSE,couple
466, 2013-02-11 16:12:40,354,37,male,1,2/22/2013,2/25/2013,17000,FALSE,FALSE,couple
467, 2013-02-11 16:12:40,215,37,male,1,2/22/2013,2/25/2013,14600,TRUE,TRUE,couple
468, 2013-02-11 16:12:40,896,37,male,1,2/22/2013,2/25/2013,20800,FALSE,FALSE,couple
469, 2013-02-11 16:12:40,23,37,male,1,2/22/2013,2/25/2013,8200,FALSE,FALSE,couple
470, 2013-02-11 16:12:40,16,37,male,1,2/22/2013,2/25/2013,13800,FALSE,FALSE,couple
471, 2013-02-11 16:12:40,376,37,male,1,2/22/2013,2/25/2013,17300,TRUE,FALSE,couple
472, 2013-02-11 16:12:40,647,37,male,1,2/22/2013,2/25/2013,13100,FALSE,FALSE,couple
473, 2013-02-11 16:12:40,528,37,male,1,2/22/2013,2/25/2013,13100,TRUE,FALSE,couple
474, 2013-02-11 16:12:40,318,37,male,1,2/22/2013,2/25/2013,15000,FALSE,FALSE,couple
475, 2013-02-11 16:12:40,222,37,male,1,2/22/2013,2/25/2013,9700,TRUE,FALSE,couple
476, 2013-02-11 16:12:40,790,37,male,1,2/22/2013,2/25/2013,14100,TRUE,FALSE,couple
477, 2013-02-11 16:12:40,497,37,male,1,2/22/2013,2/25/2013,9400,FALSE,FALSE,couple
478, 2013-02-11 16:12:40,682,37,male,1,2/22/2013,2/25/2013,16600,TRUE,FALSE,couple
479, 2013-02-11 16:12:40,128,37,male,1,2/22/2013,2/25/2013,11200,TRUE,FALSE,couple
480, 2013-02-11 16:12:40,829,37,male,1,2/22/2013,2/25/2013,13800,TRUE,FALSE,couple
481, 2013-02-11 16:12:40,390,37,male,1,2/22/2013,2/25/2013,14800,FALSE,FALSE,couple
482, 2013-02-11 16:12:40,956,37,male,1,2/22/2013,2/25/2013,32100,TRUE,FALSE,couple
483, 2013-02-11 16:12:40,119,37,male,1,2/22/2013,2/25/2013,12900,FALSE,FALSE,couple
484, 2013-02-11 16:12:40,957,37,male,1,2/22/2013,2/25/2013,9400,TRUE,FALSE,couple
485, 2012-12-14 20:09:24,690,18,male,1,1/27/2013,1/30/2013,11400,FALSE,FALSE,couple
486, 2012-12-14 20:09:24,926,18,male,1,1/27/2013,1/30/2013,23800,TRUE,FALSE,couple
487, 2012-12-14 20:09:24,252,18,male,1,1/27/2013,1/30/2013,6800,TRUE,FALSE,couple
488, 2012-12-14 20:09:24,454,18,male,1,1/27/2013,1/30/2013,9400,TRUE,FALSE,couple
489, 2012-12-14 20:09:24,609,18,male,1,1/27/2013,1/30/2013,8700,FALSE,FALSE,couple
490, 2012-12-14 20:09:24,854,18,male,1,1/27/2013,1/30/2013,5500,TRUE,FALSE,couple
491, 2012-12-14 20:09:24,574,18,male,1,1/27/2013,1/30/2013,10200,TRUE,FALSE,couple
492, 2012-12-14 20:09:24,236,18,male,1,1/27/2013,1/30/2013,6100,TRUE,FALSE,couple
493, 2012-12-14 20:09:24,580,18,male,1,1/27/2013,1/30/2013,14400,TRUE,FALSE,couple
494, 2012-12-14 20:09:24,340,18,male,1,1/27/2013,1/30/2013,6700,TRUE,FALSE,couple
495, 2013-01-03 20:48:24,729,31,male,1,1/9/2013,1/12/2013,14000,FALSE,FALSE,couple
496, 2013-01-03 20:48:24,488,31,male,1,1/9/2013,1/12/2013,8800,TRUE,FALSE,couple
497, 2013-01-03 20:48:24,799,31,male,1,1/9/2013,1/12/2013,12900,TRUE,FALSE,couple
498, 2013-01-03 20:48:24,822,31,male,1,1/9/2013,1/12/2013,13300,FALSE,FALSE,couple
499, 2013-01-03 20:48:24,725,31,male,1,1/9/2013,1/12/2013,16200,FALSE,FALSE,couple
500, 2013-01-03 20:48:24,744,31,male,1,1/9/2013,1/12/2013,12100,FALSE,FALSE,couple
501, 2013-01-03 20:48:24,539,31,male,1,1/9/2013,1/12/2013,11400,FALSE,FALSE,couple
502, 2013-01-03 20:48:24,912,31,male,1,1/9/2013,1/12/2013,14300,TRUE,FALSE,couple
503, 2013-01-03 20:48:24,852,31,male,1,1/9/2013,1/12/2013,13500,TRUE,FALSE,couple
504, 2013-01-03 20:48:24,731,31,male,1,1/9/2013,1/12/2013,13700,FALSE,FALSE,couple
505, 2012-11-12 18:04:44,225,50,female,1,3/19/2013,3/21/2013,22800,FALSE,FALSE,family
506, 2012-11-12 18:04:44,191,50,female,1,3/19/2013,3/21/2013,9600,TRUE,FALSE,family
507, 2012-11-12 18:04:44,327,50,female,1,3/19/2013,3/21/2013,26400,TRUE,FALSE,family
508, 2012-11-13 00:55:20,943,18,male,2,11/17/2012,11/18/2012,1600,FALSE,TRUE,backpacker
